"Revenue from Sales to Ultimate Customers (Thousand Dollars) by State by Provider, 1990-2015",,,,,,,,
Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
2002,NY,Total Electric Industry,"6,294,512","7,680,734","1,301,942",NA,"1,177,265","16,454,453"
2002,OH,Total Electric Industry,"4,193,307","3,119,398","2,845,281",NA,"224,616","10,382,602"
2002,OK,Total Electric Industry,"1,340,804","752,626","490,904",NA,"180,456","2,764,790"
2002,OR,Total Electric Industry,"1,248,978","982,155","580,824",NA,"47,524","2,859,481"
2002,PA,Total Electric Industry,"4,747,365","3,622,688","2,747,360",NA,"158,670","11,276,083"
2002,RI,Total Electric Industry,"288,681","286,973","105,945",NA,"13,943","695,542"
2002,SC,Total Electric Industry,"2,069,025","1,177,276","1,229,013",NA,"61,199","4,536,513"
2002,SD,Total Electric Industry,"276,301","191,210","72,835",NA,"19,505","559,851"
2002,TN,Total Electric Industry,"2,483,253","1,711,585","1,322,006",NA,"99,196","5,616,040"
2002,TX,Total Electric Industry,"9,778,332","6,094,634","4,761,411",NA,"616,196","21,250,573"
2002,UT,Total Electric Industry,"471,282","474,278","269,309",NA,"39,670","1,254,539"
2002,VA,Total Electric Industry,"3,144,111","1,761,586","806,898",NA,"552,537","6,265,132"
2002,VT,Total Electric Industry,"261,528","215,994","125,731",NA,"8,653","611,906"
2002,WA,Total Electric Industry,"2,017,833","1,484,854","770,280",NA,"159,905","4,432,872"
2002,WI,Total Electric Industry,"1,764,624","1,252,923","1,130,832",NA,"60,311","4,208,690"
2002,WV,Total Electric Industry,"651,154","380,748","414,888",NA,"7,800","1,454,590"
2002,WY,Total Electric Industry,"155,596","172,726","264,409",NA,"9,593","602,324"
2002,US,Total Electric Industry,"106,833,575","87,117,379","48,335,857",NA,"7,123,700","249,410,511"
2002,AK,Full-Service Providers,"232,769","226,791","83,223",NA,"29,088","571,871"
2002,AL,Full-Service Providers,"2,138,395","1,304,740","1,244,386",NA,"57,021","4,744,542"
2002,AR,Full-Service Providers,"1,126,260","528,117","677,874",NA,"47,681","2,379,932"
2002,AZ,Full-Service Providers,"2,184,700","1,628,646","573,491",NA,"127,233","4,514,070"
2002,CA,Full-Service Providers,"9,699,797","12,614,851","3,853,539",NA,"454,103","26,622,290"
2002,CO,Full-Service Providers,"1,137,237","1,045,138","482,865",NA,"92,983","2,758,223"
2002,CT,Full-Service Providers,"1,348,427","1,168,531","402,908",NA,"56,640","2,976,506"
2002,DC,Full-Service Providers,"132,568","272,934","13,992",NA,"5,020","424,514"
2002,DE,Full-Service Providers,"349,768","268,998","157,838",NA,"8,467","785,071"
2002,FL,Full-Service Providers,"8,822,971","5,150,090","990,640",NA,"430,076","15,393,777"
2002,GA,Full-Service Providers,"3,705,932","2,512,885","1,365,589",NA,"141,279","7,725,685"
2002,HI,Full-Service Providers,"453,157","446,998","415,429",NA,"9,254","1,324,838"
2002,IA,Full-Service Providers,"1,078,910","577,849","672,309",NA,"129,261","2,458,329"
2002,ID,Full-Service Providers,"464,924","397,869","275,669",NA,"17,039","1,155,501"
2002,IL,Full-Service Providers,"3,777,911","2,866,702","1,386,756",NA,"516,752","8,548,121"
2002,IN,Full-Service Providers,"2,182,577","1,303,180","1,876,620",NA,"57,426","5,419,803"
2002,KS,Full-Service Providers,"977,037","841,207","461,796",NA,"35,392","2,315,432"
2002,KY,Full-Service Providers,"1,431,245","782,142","1,352,620",NA,"154,958","3,720,965"
2002,LA,Full-Service Providers,"2,000,355","1,241,597","1,310,197",NA,"194,251","4,746,400"
2002,MA,Full-Service Providers,"2,007,852","1,801,627","619,036",NA,"72,852","4,501,367"
2002,MD,Full-Service Providers,"1,914,916","1,114,702","571,031",NA,"64,652","3,665,301"
2002,ME,Full-Service Providers,"29,048","42,693","30,128",NA,"1,268","103,137"
2002,MI,Full-Service Providers,"2,844,554","2,627,202","1,597,605",NA,"100,088","7,169,449"
2002,MN,Full-Service Providers,"1,531,480","1,143,281","874,721",NA,"54,470","3,603,952"
2002,MO,Full-Service Providers,"2,238,090","1,575,542","678,501",NA,"73,094","4,565,227"
2002,MS,Full-Service Providers,"1,299,120","803,953","660,844",NA,"71,330","2,835,247"
2002,MT,Full-Service Providers,"291,339","224,650","96,544",NA,"23,043","635,576"
2002,NC,Full-Service Providers,"4,085,367","2,558,701","1,473,598",NA,"145,639","8,263,305"
2002,ND,Full-Service Providers,"234,081","199,119","104,821",NA,"19,002","557,023"
2002,NE,Full-Service Providers,"602,900","414,774","293,929",NA,"112,045","1,423,648"
2002,NH,Full-Service Providers,"470,468","401,085","194,714",NA,"16,140","1,082,407"
2002,NJ,Full-Service Providers,"2,815,236","3,111,362","833,410",NA,"77,893","6,837,901"
2002,NM,Full-Service Providers,"445,356","505,453","237,924",NA,"103,028","1,291,761"
2002,NV,Full-Service Providers,"914,611","682,672","824,237",NA,"38,723","2,460,243"
2002,NY,Full-Service Providers,"5,923,637","5,534,835","1,008,723",NA,"1,033,690","13,500,885"
2002,OH,Full-Service Providers,"3,639,565","2,596,808","2,342,396",NA,"224,388","8,803,157"
2002,OK,Full-Service Providers,"1,340,804","752,626","490,904",NA,"180,456","2,764,790"
2002,OR,Full-Service Providers,"1,248,978","982,155","580,824",NA,"47,524","2,859,481"
2002,PA,Full-Service Providers,"4,342,772","3,159,983","2,621,186",NA,"147,036","10,270,977"
2002,RI,Full-Service Providers,"288,363","246,434","75,070",NA,"1,803","611,670"
2002,SC,Full-Service Providers,"2,069,025","1,177,276","1,229,013",NA,"61,199","4,536,513"
2002,SD,Full-Service Providers,"276,301","191,210","72,835",NA,"19,505","559,851"
2002,TN,Full-Service Providers,"2,483,253","1,711,585","1,322,006",NA,"99,196","5,616,040"
2002,TX,Full-Service Providers,"9,778,332","6,094,634","4,761,411",NA,"616,196","21,250,573"
2002,UT,Full-Service Providers,"471,282","474,278","269,309",NA,"39,670","1,254,539"
2002,VA,Full-Service Providers,"3,131,216","1,757,381","805,122",NA,"548,499","6,242,218"
2002,VT,Full-Service Providers,"261,528","215,994","125,731",NA,"8,653","611,906"
2002,WA,Full-Service Providers,"2,017,833","1,484,854","622,280",NA,"159,905","4,284,872"
2002,WI,Full-Service Providers,"1,764,624","1,252,923","1,130,832",NA,"60,311","4,208,690"
2002,WV,Full-Service Providers,"651,154","380,748","414,888",NA,"7,800","1,454,590"
2002,WY,Full-Service Providers,"155,596","172,726","264,409",NA,"9,593","602,324"
2002,US,Full-Service Providers,"104,813,621","80,572,531","44,825,723",NA,"6,802,615","237,014,490"
2002,CA,Restructured Retail Service Providers,"58,708","1,094,709","898,243",NA,"6,093","2,057,753"
2002,CT,Restructured Retail Service Providers,"18,144","7,620","9,550",NA,108,"35,422"
2002,DC,Restructured Retail Service Providers,"10,254","360,036",0,NA,"22,083","392,373"
2002,DE,Restructured Retail Service Providers,0,"1,786","43,638",NA,0,"45,424"
2002,IL,Restructured Retail Service Providers,0,"459,636","533,297",NA,"64,280","1,057,213"
2002,MA,Restructured Retail Service Providers,"35,355","628,822","222,174",NA,"15,803","902,154"
2002,MD,Restructured Retail Service Providers,"58,103","213,156","265,267",NA,"26,926","563,452"
2002,ME,Restructured Retail Service Providers,"486,105","361,959","220,060",NA,"12,588","1,080,712"
2002,MI,Restructured Retail Service Providers,0,"167,226","86,703",NA,0,"253,929"
2002,MT,Restructured Retail Service Providers,65,"26,601","68,897",NA,520,"96,083"
2002,NH,Restructured Retail Service Providers,"5,578","3,934","7,249",NA,"1,069","17,830"
2002,NJ,Restructured Retail Service Providers,"5,219","43,425","52,127",NA,0,"100,771"
2002,NY,Restructured Retail Service Providers,"370,875","2,145,899","293,219",NA,"143,575","2,953,568"
2002,OH,Restructured Retail Service Providers,"553,742","522,590","502,885",NA,228,"1,579,445"
2002,PA,Restructured Retail Service Providers,"404,593","462,705","126,174",NA,"11,634","1,005,106"
2002,RI,Restructured Retail Service Providers,318,"40,539","30,875",NA,"12,140","83,872"
2002,VA,Restructured Retail Service Providers,"12,895","4,205","1,776",NA,"4,038","22,914"
2002,WA,Restructured Retail Service Providers,0,0,"148,000",NA,0,"148,000"
2002,US,Restructured Retail Service Providers,"2,019,954","6,544,848","3,510,134",NA,"321,085","12,396,021"
2002,CA,Energy-Only Providers,"34,243","686,373","664,641",NA,"4,567","1,389,824"
2002,CT,Energy-Only Providers,"9,083","3,885","5,476",NA,29,"18,473"
2002,DC,Energy-Only Providers,"6,845","212,893",0,NA,"14,510","234,248"
2002,DE,Energy-Only Providers,0,"1,462","39,914",NA,0,"41,376"
2002,IL,Energy-Only Providers,0,"316,814","370,259",NA,"36,238","723,311"
2002,MA,Energy-Only Providers,"16,168","353,873","129,340",NA,"4,176","503,557"
2002,MD,Energy-Only Providers,"34,930","149,843","204,015",NA,"15,909","404,697"
2002,ME,Energy-Only Providers,"191,853","193,448","155,273",NA,"1,907","542,481"
2002,MI,Energy-Only Providers,0,"147,751","81,442",NA,0,"229,193"
2002,MT,Energy-Only Providers,33,"16,819","64,526",NA,283,"81,661"
2002,NH,Energy-Only Providers,"4,389","3,007","4,871",NA,834,"13,101"
2002,NJ,Energy-Only Providers,"3,078","24,155","31,905",NA,0,"59,138"
2002,NY,Energy-Only Providers,"177,792","1,296,342","189,208",NA,"54,559","1,717,901"
2002,OH,Energy-Only Providers,"233,501","254,250","239,620",NA,144,"727,515"
2002,PA,Energy-Only Providers,"195,554","302,472","95,566",NA,"3,188","596,780"
2002,RI,Energy-Only Providers,166,"23,173","20,825",NA,"3,085","47,249"
2002,VA,Energy-Only Providers,"6,653","2,697","1,427",NA,"3,171","13,948"
2002,WA,Energy-Only Providers,0,0,"109,527",NA,0,"109,527"
2002,US,Energy-Only Providers,"914,288","3,989,257","2,407,835",NA,"142,600","7,453,980"
2002,CA,Delivery-Only Service,"24,465","408,336","233,602",NA,"1,526","667,929"
2002,CT,Delivery-Only Service,"9,061","3,735","4,074",NA,79,"16,949"
2002,DC,Delivery-Only Service,"3,409","147,143",0,NA,"7,573","158,125"
2002,DE,Delivery-Only Service,0,324,"3,724",NA,0,"4,048"
2002,IL,Delivery-Only Service,0,"142,822","163,038",NA,"28,042","333,902"
2002,MA,Delivery-Only Service,"19,187","274,949","92,834",NA,"11,627","398,597"
2002,MD,Delivery-Only Service,"23,173","63,313","61,252",NA,"11,017","158,755"
2002,ME,Delivery-Only Service,"294,252","168,511","64,787",NA,"10,681","538,231"
2002,MI,Delivery-Only Service,0,"19,475","5,261",NA,0,"24,736"
2002,MT,Delivery-Only Service,32,"9,782","4,371",NA,237,"14,422"
2002,NH,Delivery-Only Service,"1,189",927,"2,378",NA,235,"4,729"
2002,NJ,Delivery-Only Service,"2,141","19,270","20,222",NA,0,"41,633"
2002,NY,Delivery-Only Service,"193,083","849,557","104,011",NA,"89,016","1,235,667"
2002,OH,Delivery-Only Service,"320,241","268,340","263,265",NA,84,"851,930"
2002,PA,Delivery-Only Service,"209,039","160,233","30,608",NA,"8,446","408,326"
2002,RI,Delivery-Only Service,152,"17,366","10,050",NA,"9,055","36,623"
2002,VA,Delivery-Only Service,"6,242","1,508",349,NA,867,"8,966"
2002,WA,Delivery-Only Service,0,0,"38,473",NA,0,"38,473"
2002,US,Delivery-Only Service,"1,105,666","2,555,591","1,102,299",NA,"178,485","4,942,041"
2001,AK,Total Electric Industry,"229,169","235,455","82,179",NA,"27,912","574,715"
2001,AL,Total Electric Industry,"1,950,059","1,233,009","1,212,229",NA,"52,565","4,447,862"
2001,AR,Total Electric Industry,"1,165,380","566,612","741,113",NA,"51,167","2,524,272"
2001,AZ,Total Electric Industry,"2,174,365","1,623,881","596,575",NA,"130,776","4,525,597"
2001,CA,Total Electric Industry,"9,268,972","11,715,761","5,819,125",NA,"982,681","27,786,539"
2001,CO,Total Electric Industry,"1,080,208","1,013,541","488,616",NA,"80,081","2,662,446"
2001,CT,Total Electric Industry,"1,305,823","1,151,609","424,829",NA,"55,163","2,937,424"
2001,DC,Total Electric Industry,"132,283","636,224","13,505",NA,"23,114","805,126"
2001,DE,Total Electric Industry,"321,352","252,398","191,239",NA,"8,737","773,726"
2001,FL,Total Electric Industry,"8,712,905","5,239,143","1,028,201",NA,"422,864","15,403,113"
2001,GA,Total Electric Industry,"3,427,720","2,502,600","1,453,841",NA,"139,553","7,523,714"
2001,HI,Total Electric Industry,"457,800","463,606","442,536",NA,"10,548","1,374,490"
2001,IA,Total Electric Industry,"1,045,203","569,620","679,233",NA,"128,367","2,422,423"
2001,ID,Total Electric Industry,"414,721","335,713","270,936",NA,"15,939","1,037,309"
2001,IL,Total Electric Industry,"3,644,562","3,193,914","1,895,907",NA,"656,404","9,390,787"
2001,IN,Total Electric Industry,"2,037,161","1,350,710","1,727,573",NA,"61,966","5,177,410"
2001,KS,Total Electric Industry,"924,555","792,686","480,716",NA,"38,232","2,236,189"
2001,KY,Total Electric Industry,"1,323,393","745,717","1,176,267",NA,"147,861","3,393,238"
2001,LA,Total Electric Industry,"2,043,518","1,342,792","1,595,724",NA,"218,920","5,200,954"
2001,MA,Total Electric Industry,"2,242,636","2,807,452","914,548",NA,"97,570","6,062,206"
2001,MD,Total Electric Industry,"1,864,458","1,669,122","444,907",NA,"87,152","4,065,639"
2001,ME,Total Electric Industry,"512,318","439,901","315,374",NA,"14,587","1,282,180"
2001,MI,Total Electric Industry,"2,667,172","2,640,082","1,737,746",NA,"93,912","7,138,912"
2001,MN,Total Electric Industry,"1,476,460","1,193,379","902,258",NA,"53,525","3,625,622"
2001,MO,Total Electric Industry,"2,113,257","1,533,319","694,792",NA,"73,066","4,414,434"
2001,MS,Total Electric Industry,"1,242,778","787,812","671,816",NA,"72,099","2,774,505"
2001,MT,Total Electric Industry,"267,229","228,375","221,988",NA,"24,228","741,820"
2001,NC,Total Electric Industry,"3,749,927","2,423,308","1,517,634",NA,"143,676","7,834,545"
2001,ND,Total Electric Industry,"225,280","183,811","109,605",NA,"19,200","537,896"
2001,NE,Total Electric Industry,"561,857","396,344","275,815",NA,"99,182","1,333,198"
2001,NH,Total Electric Industry,"473,388","411,913","226,210",NA,"17,652","1,129,163"
2001,NJ,Total Electric Industry,"2,602,692","3,131,790","1,058,685",NA,"59,885","6,853,052"
2001,NM,Total Electric Industry,"436,866","513,101","287,360",NA,"102,603","1,339,930"
2001,NV,Total Electric Industry,"871,875","565,310","737,650",NA,"38,617","2,213,452"
2001,NY,Total Electric Industry,"6,209,193","7,826,528","1,413,986",NA,"1,201,002","16,650,709"
2001,OH,Total Electric Industry,"3,963,002","3,332,775","2,780,426",NA,"233,248","10,309,451"
2001,OK,Total Electric Industry,"1,438,610","860,733","572,824",NA,"159,576","3,031,743"
2001,OR,Total Electric Industry,"1,100,132","807,730","551,114",NA,"35,283","2,494,259"
2001,PA,Total Electric Industry,"4,454,110","3,496,556","2,731,392",NA,"149,702","10,831,760"
2001,RI,Total Electric Industry,"327,363","374,014","129,685",NA,"15,520","846,582"
2001,SC,Total Electric Industry,"1,912,045","1,127,116","1,217,606",NA,"60,398","4,317,165"
2001,SD,Total Electric Industry,"265,619","190,857","74,254",NA,"17,267","547,997"
2001,TN,Total Electric Industry,"2,334,726","1,638,631","1,301,193",NA,"95,089","5,369,639"
2001,TX,Total Electric Industry,"10,399,342","6,807,161","5,174,013",NA,"1,102,989","23,483,505"
2001,UT,Total Electric Industry,"449,767","460,635","261,685",NA,"38,570","1,210,657"
2001,VA,Total Electric Industry,"2,907,600","1,701,360","819,781",NA,"535,052","5,963,793"
2001,VT,Total Electric Industry,"254,582","217,246","126,906",NA,"7,927","606,661"
2001,WA,Total Electric Industry,"1,801,592","1,298,408","919,122",NA,"173,904","4,193,026"
2001,WI,Total Electric Industry,"1,612,031","1,185,035","1,107,335",NA,"57,884","3,962,285"
2001,WV,Total Electric Industry,"615,509","368,974","410,395",NA,"8,027","1,402,905"
2001,WY,Total Electric Industry,"145,295","157,716","264,489",NA,"9,570","577,070"
2001,US,Total Electric Industry,"103,157,860","85,741,485","50,292,938",NA,"8,150,812","247,343,095"
2001,AK,Full-Service Providers,"229,169","235,455","82,179",NA,"27,912","574,715"
2001,AL,Full-Service Providers,"1,950,059","1,233,009","1,212,229",NA,"52,565","4,447,862"
2001,AR,Full-Service Providers,"1,165,380","566,612","741,113",NA,"51,167","2,524,272"
2001,AZ,Full-Service Providers,"2,174,365","1,623,308","596,575",NA,"130,776","4,525,024"
2001,CA,Full-Service Providers,"9,190,430","11,422,627","5,566,991",NA,"945,961","27,126,009"
2001,CO,Full-Service Providers,"1,080,208","1,013,541","488,616",NA,"80,081","2,662,446"
2001,CT,Full-Service Providers,"1,304,512","1,151,594","424,829",NA,"55,163","2,936,098"
2001,DC,Full-Service Providers,"130,755","482,585","13,441",NA,"8,947","635,728"
2001,DE,Full-Service Providers,"321,324","244,338","157,760",NA,"8,737","732,159"
2001,FL,Full-Service Providers,"8,712,905","5,239,143","1,028,201",NA,"422,864","15,403,113"
2001,GA,Full-Service Providers,"3,427,720","2,502,600","1,453,841",NA,"139,553","7,523,714"
2001,HI,Full-Service Providers,"457,800","463,606","442,536",NA,"10,548","1,374,490"
2001,IA,Full-Service Providers,"1,045,203","569,620","679,233",NA,"128,367","2,422,423"
2001,ID,Full-Service Providers,"414,721","335,713","270,936",NA,"15,939","1,037,309"
2001,IL,Full-Service Providers,"3,644,562","2,955,743","1,595,527",NA,"528,105","8,723,937"
2001,IN,Full-Service Providers,"2,037,161","1,350,710","1,727,573",NA,"61,966","5,177,410"
2001,KS,Full-Service Providers,"924,555","792,686","480,716",NA,"38,232","2,236,189"
2001,KY,Full-Service Providers,"1,323,393","745,717","1,176,267",NA,"147,861","3,393,238"
2001,LA,Full-Service Providers,"2,043,518","1,342,792","1,595,724",NA,"218,920","5,200,954"
2001,MA,Full-Service Providers,"2,242,359","2,463,199","892,740",NA,"84,341","5,682,639"
2001,MD,Full-Service Providers,"1,831,139","1,586,514","412,385",NA,"71,074","3,901,112"
2001,ME,Full-Service Providers,"94,354","259,946","93,693",NA,"3,551","451,544"
2001,MI,Full-Service Providers,"2,667,172","2,622,342","1,717,272",NA,"93,912","7,100,698"
2001,MN,Full-Service Providers,"1,476,460","1,193,379","902,258",NA,"53,525","3,625,622"
2001,MO,Full-Service Providers,"2,113,257","1,533,319","694,792",NA,"73,066","4,414,434"
2001,MS,Full-Service Providers,"1,242,778","787,812","671,816",NA,"72,099","2,774,505"
2001,MT,Full-Service Providers,"267,178","201,210","95,141",NA,"24,228","587,757"
2001,NC,Full-Service Providers,"3,749,927","2,423,308","1,517,634",NA,"143,676","7,834,545"
2001,ND,Full-Service Providers,"225,280","183,811","109,605",NA,"19,200","537,896"
2001,NE,Full-Service Providers,"561,857","396,344","275,815",NA,"99,182","1,333,198"
2001,NH,Full-Service Providers,"473,388","411,797","226,210",NA,"17,652","1,129,047"
2001,NJ,Full-Service Providers,"2,590,385","2,987,468","971,681",NA,"58,106","6,607,640"
2001,NM,Full-Service Providers,"436,866","513,101","287,360",NA,"102,603","1,339,930"
2001,NV,Full-Service Providers,"871,875","565,310","737,650",NA,"38,617","2,213,452"
2001,NY,Full-Service Providers,"5,930,028","6,004,598","1,174,074",NA,"1,070,850","14,179,550"
2001,OH,Full-Service Providers,"3,809,487","3,121,751","2,454,406",NA,"226,087","9,611,731"
2001,OK,Full-Service Providers,"1,438,610","860,733","572,824",NA,"159,576","3,031,743"
2001,OR,Full-Service Providers,"1,100,132","807,730","551,114",NA,"35,283","2,494,259"
2001,PA,Full-Service Providers,"3,851,628","2,786,838","2,424,945",NA,"145,957","9,209,368"
2001,RI,Full-Service Providers,"327,363","305,129","109,527",NA,552,"742,571"
